genres,imdb_id,title,vote_average
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",tt0042200,Annie Get Your Gun,7.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0047123,It Should Happen to You,7.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0047522,A Star Is Born,7.1
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0049782,Rodan,5.7
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0050393,Fiend Without a Face,5.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0053168,Pickpocket,7.3
"[{'id': 18, 'name': 'Drama'}]",tt0055019,The Intruder,6.4
"[{'id': 18, 'name': 'Drama'}]",tt0056194,The Loneliness of the Long Distance Runner,7.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0056264,Mutiny on the Bounty,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0056907,The Cardinal,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0057877,Becket,7.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0058213,"Hush... Hush, Sweet Charlotte",7.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0058262,The Killers,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0058743,What a Way to Go!,7.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",tt0058946,The Battle of Algiers,7.8
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",tt0059026,A Charlie Brown Christmas,7.5
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt0059309,In Harm's Way,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt0059549,Operation Crossbow,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0060107,Andrei Rublev,8.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0062138,Point Blank,7.1
"[{'id': 18, 'name': 'Drama'}]",tt0062425,Up the Down Staircase,6.2
"[{'id': 37, 'name': 'Western'}]",tt0062472,The War Wagon,6.6
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0063426,Petulia,6.0
"[{'id': 878, 'name': 'Science Fiction'}]",tt0064519,Journey to the Far Side of the Sun,6.3
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0064694,More,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0065755,Gamera vs. Jiger,5.5
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt0066214,Performance,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0066601,Zabriskie Point,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0066993,The Devils,7.4
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt0067866,El Topo,7.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt0067919,The Emigrants,6.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0068503,Dr. Phibes Rises Again,6.2
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0070030,Emperor of the North,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0070895,Walking Tall,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0071269,California Split,6.5
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0071431,The Living Dead at Manchester Morgue,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0071464,Emmanuelle,4.9
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0072901,The Twelve Tasks of Asterix,7.3
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0072973,"Farewell, My Lovely",6.8
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",tt0073114,The Story of Adele H,6.9
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0073580,The Passenger,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0074152,Small Change,7.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0074883,Mistress,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0076155,The Man Who Loved Women,7.1
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",tt0076740,Sorcerer,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0076843,The Turning Point,6.0
"[{'id': 27, 'name': 'Horror'}]",tt0078077,The Grapes of Death,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0078913,Buffet Froid,6.6
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0079489,Love at First Bite,5.8
"[{'id': 18, 'name': 'Drama'}]",tt0079672,Opening Night,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0080419,Children's Island,6.3
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0081874,The Hitch Hikers Guide to the Galaxy,7.2
[],tt0083480,Smiley's People,8.0
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt0085404,The Day After,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",tt0086153,First Name: Carmen,7.1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0086216,Rumble Fish,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0086356,The Star Chamber,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0086491,Twilight Zone: The Movie,6.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0086543,The Fourth Man,6.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0086618,Yellowbeard,5.7
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",tt0086655,One Deadly Summer,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",tt0087056,A Christmas Carol,7.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",tt0087065,Cloak & Dagger,6.2
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0087789,Next of Kin,5.1
"[{'id': 99, 'name': 'Documentary'}]",tt0088275,The Times of Harvey Milk,7.1
"[{'id': 18, 'name': 'Drama'}]",tt0089006,Death of a Salesman,5.9
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0089374,Police Story,7.3
"[{'id': 18, 'name': 'Drama'}]",tt0089603,Mishima: A Life in Four Chapters,7.7
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0090130,Target,6.3
"[{'id': 35, 'name': 'Comedy'}]",tt0091060,Flodder,6.6
"[{'id': 18, 'name': 'Drama'}]",tt0091670,The Sacrifice,7.2
"[{'id': 878, 'name': 'Science Fiction'}]",tt0091981,Solarbabies,5.1
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0092263,A Better Tomorrow,7.3
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",tt0093978,A Chinese Ghost Story,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0094791,The Bourne Identity,6.1
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0094834,Cannibal Women in the Avocado Jungle of Death,4.4
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0097904,Monsieur Hire,7.2
"[{'id': 80, 'name': 'Crime'}]",tt0098898,Prime Suspect,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",tt0099951,The Krays,5.6
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0100224,Narrow Margin,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0100491,Riff-Raff,6.4
"[{'id': 80, 'name': 'Crime'}]",,Delusion,4.8
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0101984,Guilty by Suspicion,5.9
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",tt0102395,Mannequin Two: On the Move,4.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0102609,Other People's Money,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0102614,Out for Justice,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt0102722,Prospero's Books,6.5
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",tt0102744,Quigley Down Under,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0104511,Innocent Blood,6.2
"[{'id': 18, 'name': 'Drama'}]",tt0104663,The Stolen Children,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0105682,A Heart in Winter,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0106335,The Baby of Mâcon,7.3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0106639,Cyborg 2,3.9
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0107685,The Night We Never Met,5.6
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0113824,Whisper of the Heart,7.7
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",tt0114563,Street Fighter II: The Animated Movie,6.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0115940,A Summer's Tale,7.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt0119227,Snow White: A Tale of Terror,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0119249,Hamilton,6.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",tt0119893,Photographing Fairies,5.2
"[{'id': 53, 'name': 'Thriller'}]",tt0120051,Safe House,5.9
"[{'id': 99, 'name': 'Documentary'}]",tt0120126,"Sick: The Life and Death of Bob Flanagan, Supermasochist",5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0120868,"Torrente, the Dumb Arm of the Law",6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0123003,Bruno,7.4
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0124901,Thursday,7.0
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0127392,The Kingdom II,6.7
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0135790,"Bang, Boom, Bang",7.5
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",tt0145600,Brave New World,6.5
"[{'id': 18, 'name': 'Drama'}]",tt0150143,Claire Dolan,6.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0156849,Of Freaks and Men,5.9
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0159784,Takedown,6.3
"[{'id': 35, 'name': 'Comedy'}]",tt0172543,He Died with a Felafel in His Hand,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0178145,Joan of Arc,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0183869,Taxi 2,6.1
"[{'id': 35, 'name': 'Comedy'}]",tt0185584,Peculiarities of the National Fishing,6.8
"[{'id': 18, 'name': 'Drama'}]",tt0197569,Humanité,6.7
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt0208185,An Extremely Goofy Movie,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0234837,Suzhou River,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0238936,Devdas,7.4
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0239641,Mimic 2,4.8
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0243554,When Strangers Appear,5.5
"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt0244870,Spiral,6.0
[],tt0246593,The Big Animal,7.6
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0250934,61*,6.3
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0257850,The Laramie Project,6.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0264508,Dagon,6.4
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0265651,Ripley's Game,6.6
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0273069,The Adversary,7.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt0283015,Stranded,5.8
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]",tt0284066,Double Vision,6.2
"[{'id': 35, 'name': 'Comedy'}]",tt0284837,Ali G Indahouse,6.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0285005,Dead or Alive 2: Birds,6.8
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt0285492,Cube²: Hypercube,5.4
"[{'id': 18, 'name': 'Drama'}]",tt0290661,Dog Days,6.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0298504,Undertaking Betty,6.2
"[{'id': 28, 'name': 'Action'}]",tt0300902,Absolon,4.3
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0318403,The Lion King 1½,6.3
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0319917,Planta 4ª,7.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0322545,Herr Lehmann,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0323332,My House in Umbria,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",tt0324013,Soldier's Girl,6.9
"[{'id': 35, 'name': 'Comedy'}]",tt0325123,Bright Young Things,6.1
"[{'id': 878, 'name': 'Science Fiction'}]",tt0327409,Alien Hunter,4.7
"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",tt0328832,The Animatrix,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0337930,Nicotina,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0338763,Battle Royale II: Requiem,4.9
"[{'id': 99, 'name': 'Documentary'}]",tt0342150,Bukowski - Born into This,7.9
"[{'id': 35, 'name': 'Comedy'}]",tt0342520,Pearls and Pigs,6.1
"[{'id': 18, 'name': 'Drama'}]",tt0344510,A Very Long Engagement,7.1
"[{'id': 53, 'name': 'Thriller'}]",tt0347037,The Galíndez File,5.5
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0349260,In My Country,7.1
"[{'id': 18, 'name': 'Drama'}]",tt0350193,Take My Eyes,6.9
"[{'id': 28, 'name': 'Action'}]",tt0356614,Foolproof,6.3
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0357474,Belly of the Beast,4.8
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0366292,One Missed Call,5.8
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",tt0366627,The Jacket,6.8
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0367859,The Man Who Copied,7.0
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0369060,Infernal Affairs II,7.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0371589,Buddy,6.4
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",tt0372279,Festival Express,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0374102,Open Water,5.3
"[{'id': 35, 'name': 'Comedy'}]",tt0374277,Touch of Pink,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0375912,Layer Cake,7.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0377091,Mean Creek,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0377992,The Visual Bible: The Gospel of John,8.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0378284,Machuca,7.5
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt0379296,Game Over: Kasparov and the Machine,6.7
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt0388888,Dig!,7.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0396746,Muxmäuschenstill,7.1
"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0405296,A Scanner Darkly,6.8
"[{'id': 35, 'name': 'Comedy'}]",tt0500140,Jerry Seinfeld: I'm Telling You for the Last Time,7.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0383534,Noel,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0376568,Sexual Dependency,5.3
"[{'id': 18, 'name': 'Drama'}]",tt0052218,Some Came Running,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0361668,Gozu,7.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0157044,Sitcom,6.4
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0061204,The Wrong Box,5.6
"[{'id': 35, 'name': 'Comedy'}]",tt0041514,It  Happens Every Spring,6.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0362270,The Life Aquatic with Steve Zissou,7.1
"[{'id': 18, 'name': 'Drama'}]",tt0338751,The Aviator,7.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0385267,In Good Company,5.9
"[{'id': 35, 'name': 'Comedy'}]",tt0033723,Hold That Ghost,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0345032,The Keys to the House,6.6
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt0052993,Last Train from Gun Hill,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0047264,The Naked Jungle,6.4
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0020960,Hell's Angels,6.1
"[{'id': 35, 'name': 'Comedy'}]",tt0084173,Jinxed!,4.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0098042,Out Cold,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0074901,Mikey and Nicky,6.9
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0113649,Freedomfighters,6.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0373024,Imaginary Heroes,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt0286306,Deathwatch,5.9
"[{'id': 35, 'name': 'Comedy'}]",tt0330243,Day of the Wacko,7.2
"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0076929,Wizards,6.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0045468,Abbott and Costello Go to Mars,5.6
"[{'id': 35, 'name': 'Comedy'}]",tt0376105,Racing Stripes,5.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt0034881,I Married a Witch,6.8
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0357507,Boogeyman,4.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0372532,The Wedding Date,6.2
"[{'id': 18, 'name': 'Drama'}]",tt0408664,Nobody Knows,7.8
"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",tt0164993,Alice in Wonderland,6.1
"[{'id': 18, 'name': 'Drama'}]",tt0365020,Everyday People,7.3
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt0079095,The Marriage of Maria Braun,7.1
"[{'id': 10752, 'name': 'War'}, {'id': 99, 'name': 'Documentary'}]",tt0104706,Lessons of Darkness,8.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0094979,The Deceivers,6.1
